page,issue_candidate,score,matched_patterns,review_text
27,seller_service,1,"khong tra loi","Công dụng: trắng Mùi hương: thơm Phù hợp với loại da: da Thề chứ đóng gói chán thực sự sữa tắm thìphè hết ra ngoài nhắn tin cho shop thì k trả lời hỏi ship hàng e như này à thì bảo không biết mặt thì khó chịu chả hiểu sao tức thật sự 1 1 2 25 26 27 28 29 CÁC SẢN PHẨM KHÁC CỦA SHOP Xem Tất Cả Sữa tắm Lifebuoy Thiên nhiên Detox Và Chăm Sóc Chuyên Sâu 800g 202.000 ₫ 4.9 100k+ đã bán Nước rửa tay sạch khuẩn Lifebuoy Túi 400G 59.000 ₫ 4.9 100k+ đã bán Nước Rửa Tay Lifebuoy Bảo Vệ Khỏi 99.9% Vi Khuẩn Gây Bệnh Hỗ Trợ Cùng Đề Kháng Da Tự Nhiên 450G 77.000 ₫ 4.9 100k+ đã bán [LIVE] Sữa Tắm Lifebuoy 800gr Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox 100% Từ Thiên Nhiên Diệt Khuẩn 210.600 ₫ 4.9 10k+ đã bán Sữa Tắm Lifebuoy Sạch Khuẩn Bảo Vệ Khỏi 99.9% Vi Khuẩn, Hỗ Trợ Cùng Đề Kháng Da Tự Nhiên 800G 180.000 ₫ 4.9 40k+ đã bán Lăn ngăn mùi hương nước hoa cao cấp AXE 45ml, công nghệ hóa mồ hôi thành mùi hương thơm mát 72h 70.000 ₫ 4.9 5k+ đã bán Lăn ngăn mùi dưỡng sáng cao cấp Dove tinh chất serum dành cho nữ với 3% Niacinamide 45ml 75.000 ₫ 4.9 200k+ đã bán Sữa Tắm Lifebuoy Sạch Khuẩn Bảo Vệ Khỏi 99.9% Vi Khuẩn Chứa Ion Bạc+ Hỗ Trợ Cùng Đề Kháng Da Tự Nhiên 800G 167.000 ₫ 4.9 100k+ đã bán Nước Rửa Tay Lifebuoy Vitamin+ Combo 2 chai 450g/chai 155.000 ₫ 4.9 20k+ đã bán Combo 2 Túi Nước Rửa Tay Lifebuoy Vitamin+ 1kg/túi 267.000 ₫ 4.9 20k+ đã bán Combo 3 Kem đánh răng P/S Trắng Răng Lành Tính - 100% Công Thức Được Kiểm Chứng 147.000 ₫ 4.9 20k+ đã bán Sữa Tắm Lifebuoy Bảo Vệ Khỏi Vi Khuẩn Gây Bệnh Với Ion Bạc+ Hỗ Trợ Đề Kháng Da Tự Nhiên 1000G 196.000 ₫ 4.9 60k+ đã bán [LIVE] Sữa Tắm Lifebuoy 800gr Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox 100% Từ Thiên Nhiên Diệt Khuẩn 214.500 ₫ 4.9 100k+ đã bán Xịt nước hoa nam toàn thân AXE 135ml, lưu hương và khử mùi lên đến 48h 94.000 ₫ 4.9 100k+ đã bán Kem đánh răng P/S Thảo Dược 100g/150g, cho 10 lợi ích toàn diện, như giảm ê buốt, trắng răng, hơi thở thơm mát 50.000 ₫ 4.9 9k+ đã bán Sữa tắm dưỡng thể thiên nhiên trắng sáng da Hazeline 1kg 139.000 ₫ 4.9 100k+ đã bán Xịt thơm nước hoa cao cấp AXE 135ml, Fine Fragrance mist lưu hương tinh tế và khử mùi lên tới 72h 127.000 ₫ 4.9 30k+ đã bán [DEAL SỐC] Xịt thơm nước hoa cao cấp AXE 135ml, Fine Fragrance mist lưu hương tinh tế và khử mùi lên tới 72h 116.000 ₫ 4.9 10k+ đã bán Bộ 3 Kem Đánh Răng Closeup Diamond Attraction - Trắng răng sau 1 lần chải 100g 99.000 ₫ 4.7 100k+ đã bán [CHÍNH HÃNG ĐỘC QUYỀN] Smoothie Tẩy Tế Bào Chết Body Dove Chăm Da Sáng Mịn 298g/280g 168.000 ₫ 4.9 800k+ đã bán Combo 2 Sữa tắm Lifebuoy Thiên nhiên Detox Và Chăm Sóc Chuyên Sâu 270g Nhỏ Gọn, Tiện Dụng 134.000 ₫ 4.8 8k+ đã bán [LIVE] Combo 3 Kem Đánh Răng Closeup Trắng Răng Thơm Mát thành phần Thiên Nhiên 230G 164.949 ₫ 4.9 2k+ đã bán Kem đánh răng P/S Chuyên Gia Chăm Sóc Nướu - Sạch khe nướu, ngừa vấn đề răng miệng phổ biến 76.600 ₫ 4.9 10k+ đã bán Kem đánh răng Closeup White Now - Trắng Bật Tông 3X TỨC THÌ với Công nghệ Ánh Sáng Xanh 100g 66.000 ₫ 4.9 30k+ đã bán CÓ THỂ BẠN CŨNG THÍCH -17% [DAILY] Sữa Tắm Lifebuoy 800gr Detox Sạch Sâu Khỏi Bụi Mịn Pm2.5 100% Từ Thiên Nhiên Hasaki #ShopThinhHanh 4.9 179.000 ₫ Đã bán 100k+ -3% Combo 2 Sữa tắm Lifebuoy Thiên nhiên Detox Và Chăm Sóc Chuyên Sâu 270g Nhỏ Gọn, Tiện Dụng 4.8 134.000 ₫ Đã bán 8k+ Set Quà Tặng Nam Móc Khoá Bóng Đá Bóng Rổ 4.8 49.000 ₫ Đã bán 5k+ -30% Kem body trắng da Glowcode dưỡng trắng nách giảm thâm nách khuỷu tay Đầu gối dưỡng ẩm với niacinamide #ShopThinhHanh 4.9 69.000 ₫ Đã bán 600k+ -25% Bánh tráng phơi sương CATSKY FOOD combo bánh tráng sốt muối béo đồ ăn vặt tiện lợi - COMBO MUST TRY #ShopThinhHanh 4.9 59.000 ₫ Đã bán 600k+ -2% Sáp Khử Mùi & Ngăn ố vàng áo OLD SPICE 85g, thơm lâu vượt trội, nhiều mùi hương (Sáp xanh) - Mỹ 4.9 175.000 ₫ Đã bán 70k+ -40% Sạc dự phòng 20000mah Gutek GT229 sạc nhanh 22,5w dung lượng pin lớn tích hợp dây sạc cho điện thoại 4.8 265.000 ₫ Đã bán 100k+ -19% Lăn Khử Mùi Axe Hương Nước Hoa Blue Lavender 45ml 5.0 60.000 ₫ Đã bán 1k+ -2% Sữa Tắm Tràm Trà Cokki BIG SIZE 800ml - Công Thức pH 5.5 Dịu Nhẹ Cho Da Nhạy Cảm - BHA & Vitamin E Loại Bỏ Dầu Thừa & Sạch Sâu Lỗ Chân Lông - Phù Hợp Cho Cả Nam & Nữ 4.9 128.000 ₫ Đã bán 8k+ -10% [VOUCHER LIVE 100K] Xe đạp Yomi nam giỏ nhựa dành cho bé trai, đủ size từ 12-14-16 (bé 2 đến 6 tuổi) #ShopThinhHanh 4.7 719.000 ₫ Đã bán 10k+ -3% Túi refill sữa rửa mặt giúp làm sạch sâu và dưỡng ẩm Cerave Hydrating Cleanser 473ML 4.9 383.150 ₫ Đã bán 60k+ -43% Hộp 4000 Chun Buộc Tóc Cao Su – Siêu Co Giãn, Êm Tóc Bé[T1-KHO3] #ShopThinhHanh 4.9 39.000 ₫ Đã bán 5k+ -24% Lăn nách đá khoáng Soft Stone 4.9 195.000 ₫ Đã bán 30k+ -32% Ốp lưng iphone TPU Silicon Bảo Vệ Bốn Góc Trong Siêu Chống Sốc 6plus/7plus/8plus/x/xs/11/12/13/14/15/16/17/pro/max U4-13 4.9 16.900 ₫ Đã bán 600k+ -40% Grace and Glow Body Wash Sữa tắm trắng da dưỡng ẩm tẩy da chết 400ml 4.9 90.380 ₫ Đã bán 10k+ -24% Sáp Khử Mùi Old Spice Timber 73g 4.9 172.550 ₫ Đã bán 10k+ -38% Combo 2 quần short đùi thể thao THÁI KHANG loại quần đùi ngắn 2 túi thoải mái QUAN06 4.9 99.000 ₫ Đã bán 3k+ -24% Sáp Khử Mùi Old Spice Fiji Deodorant 85g 5.0 172.550 ₫ Đã bán 2k+ -8% Sữa Tắm Detox Matcha & Khổ Qua Hỗ Trợ Giảm Mụn Cơ Thể Và Sạch Sâu Chai Lifebuoy Guardian 800Gr 4.9 195.000 ₫ Đã bán 80k+ -40% [MUA 2 GIẢM 40%] Combo 2 Kem body trắng da Glowcode dưỡng trắng nách giảm thâm nách khuỷu tay Đầu gối dưỡng ẩm #ShopThinhHanh 4.9 96.000 ₫ Đã bán 400k+ -15% Combo 2 Dầu Gội Clear Thảo Dược, Gừng Hoa Cúc Nuôi Dưỡng Da Đầu Từ Gốc, Sạch Gàu Và Giảm Gãy Rụng 630g 4.6 366.000 ₫ Đã bán 40k+ -47% dosen pro sạc dự phòng pd22.5w 10000mah 30000mah 50000mAh pin dự phòng màn hình led tích hợp tích hợp 4.8 194.332 ₫ Đã bán 30k+ -3% Bọt vệ sinh nam giới Oniiz Dung dịch tạo bọt 100ml 4.9 87.420 ₫ Đã bán 5k+ -27% [TẶNG Túi 200G/ 450G] Sữa tắm hương nước hoa Pháp Enchanteur Deluxe 650g / 900g (Tặng mùi ngẫu nhiên) 4.9 185.000 ₫ Đã bán 30k+ -25% Combo 2 Lăn khử mùi Romano Khử mùi vượt trội, Hương nam tính suốt 48H 50ml / 65ml 4.9 106.000 ₫ Đã bán 60k+ -24% Combo 2 quần short kaki nam THÁI KHANG vải cotton kaki dày mềm mặc mát QUAN01 4.9 241.250 ₫ Đã bán 30k+ Dầu Gội Nguyên Xuân 350ml-600ml Dầu Gội Đầu Dược Liệu Nguyên Xuân ... 4.9 151.000 ₫ Đã bán 1k+ -39% [Live] Sữa tắm Tây Thi (chai 200ml/ 500ml - Hoa anh đào) làm sạch da nhẹ dịu dành cho da mụn, kèm quà tặng Đặc biệt 4.9 150.000 ₫ Đã bán 30k+ -29% Lăn Sáp khử mùi Old Spice 85gr (Sáp Xanh) - Ngăn Mùi và Ố Vàng Áo 4.9 139.000 ₫ Đã bán 10k+ Sạc nhanh SHIRA 20000 mAh, tích hợp 4 cổng sạc, màn hình LED, PD 22.5W, tiện lợi, BH 12 tháng 4.9 400.000 ₫ Đã bán 20k+ -1% Sáp ngăn mùi cho nam Romano 50g - Khử mùi 72H 5.0 71.000 ₫ Đã bán 10k+ -12% Sáp khử mùi Old Spice (Sáp trắng, sáp xanh_ Khử mùi và ngăn tiết mồ hôi) - HKT Shop 5.0 168.000 ₫ Đã bán 60k+ (hoả tốc Hà Nội) quạt cầm tay mini đeo cổ goojodo gập 180 4.7 200.000 ₫ Đã bán 72 -12% Lốc 3 Xà Bông Cục SAFEGUARD Sạch 99% Vi Khuẩn Cho Da-HoaHồng/TrắngTinhKhiết/ThảoMộc//DịuNhẹ 4.9 57.000 ₫ Đã bán 40k+ -17% Dầu Gội Clear Thảo Dược Nuôi Dưỡng Da Đầu Từ Gốc, Sạch Gàu Và Giảm Gãy Rụng 630g 4.9 179.000 ₫ Đã bán 10k+ -8% Sữa Tắm Lifebuoy 800gr Detox Và Sạch Sâu Khỏi Bụi Mịn Pm2.5 Detox 100% Từ Thiên Nhiên Diệt Khuẩn 4.9 198.000 ₫ Đã bán 20k+ -24% Sáp Khử Mùi Old Spice Pure Sport High Endurance Dành Cho Nam Giới Chơi Thể Thao Và Vận Động 85g 4.9 136.000 ₫ Đã bán 20k+ -53% （44Sạc dự phòng 50000mAh sạc nhanh 22,5w dung lượng pin lớn có dây cắm nhiều điện thoại 274.412 ₫ Sữa Tắm Chăm Da Sạch Khuẩn Lifebuoy 800g 5.0 172.000 ₫ Đã bán 20k+ -50% Áo thun nam trung niên Thái Khang vải thun lạnh mặc siêu mát ATK01 4.9 119.500 ₫ Đã bán 40k+ -6% Dầu Gội Dược Liệu Nguyên Xuân 450ml/470g | Guardian Việt Nam 5.0 174.000 ₫ Đã bán 1k+ -11% Sữa tắm trắng da hương nước hoa Gervenne 450g / 900g / 1.2l (3 mùi) ( Tặng mùi ngẫu nhiên ) - Live 4.9 68.000 ₫ Đã bán 30k+ Dầu Gội Bồ Kết Thorakao 750ml 4.9 100.000 ₫ Đã bán 80k+ -36% Sữa tắm mụn lưng, giảm nang lông, ngừa thâm mụn chiết xuất Tràm trà úc và trầu không NEOSKIN 250ml 4.9 179.000 ₫ Đã bán 10k+ -7% 2 IN 1 Combo sữa tắm nước hoa Grace and Glow 400ml + 400ml - Dưỡng ẩm sáng da tẩy tế bào chết 4.9 186.200 ₫ Đã bán 7k+ -23% [Mã FMCGWA101 giảm 8% đơn 250K] Sữa Tắm Old Spice Timber Sandal Wood 532ml 4.9 184.450 ₫ Đã bán 8k+ Xem Thêm Mã giảm giá của Shop Giảm 4% Đơn Tối Thiểu 159k₫ Giảm tối đa 8k₫ Sản phẩm nhất định Đã dùng 80%, HSD: 31.05.2026 Lưu 5 DỊCH VỤ KHÁCH HÀNG Trung Tâm Trợ Giúp Shopee Shopee Blog Shopee Mall Hướng Dẫn Mua Hàng/Đặt Hàng Hướng Dẫn Bán Hàng Ví ShopeePay Shopee Xu Đơn Hàng Trả Hàng/Hoàn Tiền Liên Hệ Shopee Chính Sách Bảo Hành SHOPEE VIỆT NAM Về Shopee Tuyển Dụng Điều Khoản Shopee Chính Sách Bảo Mật Shopee Mall Kênh Người Bán Flash Sale Tiếp Thị Liên Kết Liên Hệ Truyền Thông THANH TOÁN ĐƠN VỊ VẬN CHUYỂN THEO DÕI SHOPEE Facebook Instagram LinkedIn TẢI ỨNG DỤNG SHOPEE © 2026 Shopee. Tất cả các quyền được bảo lưu. Quốc gia & Khu vực: Argentina Singapore Indonesia Thái Lan Malaysia Việt Nam Philippines Brazil México Đài Loan CHÍNH SÁCH BẢO MẬT QUY CHẾ HOẠT ĐỘNG CHÍNH SÁCH VẬN CHUYỂN CHÍNH SÁCH TRẢ HÀNG VÀ HOÀN TIỀN Công ty TNHH Shopee Địa chỉ: Tầng 4-5-6, Tòa nhà Capital Place, số 29 đường Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, Việt Nam Chăm sóc khách hàng: Gọi tổng đài Shopee (miễn phí) hoặc Trò chuyện với Shopee ngay trên Trung tâm trợ giúp Chịu Trách Nhiệm Quản Lý Nội Dung: Nguyễn Bùi Anh Tuấn Mã số doanh nghiệp: 0106773786 do Sở Kế hoạch và Đầu tư TP Hà Nội cấp lần đầu ngày 10/02/2015 © 2015 - Bản quyền thuộc về Công ty TNHH Shopee 2"
28,wrong_missing_item,1,"giao sai","Giao sai hàng. Shop chính hãng mà làm ăn ko chuyên nghiệp 0:04"
28,packaging,1,"khong co chong soc","Khâu đóng gói sản phẩm quá kém, bọc ko cẩn thận, ko có chống sốc, sản phẩm bị đổ ra ngoài 0:51"
29,packaging,1,"hop vo","Mùi hương: thơm Phù hợp với loại da: da đen Công dụng: làm sạch Vote 1 sao cho sự cẩu tha trong khâu đóng hàng ạ, hàng gửi đi xa mà shop không hề có bọc chống sốc, gói hàng đến tay thì bung bét, lỗi 1 phần ở đơn vị vận chuyển nhưng Shop rất không có tâm trong việc đóng hàng. Méo đầu mình nghĩ bên trong chắc không sao NHƯNG MÀ BÊN TRONG GÃY LUÔN CẢ VÒI VÀ KHÔNG THỂ ẤN. 0:05"
30,packaging,1,"hop vo","Phù hợp với loại da: lần đầu sử dụng Mùi hương: dịu nhẹ Công dụng: làm sạch và dưỡng da Quà tặng của sản phẩm này không bọc nắp kỹ, làm bung nắp và chảy nước. Cho 1 sao vì bên vận chuyển làm việc không chuyên nghiệp. Gọi nhiều lần không nghe máy."
30,packaging,1,"hop mop","Đóng gói hàng kém lắm chả quấn bọc chống sốc hay xốp gì hộp móp méo may ko bị vỡ tràn ra. Mà mình cầm thấy lỏng lắm dung tích ko được đầy đặn chỉ lưng chai thôi ko như mua ngoài cửa hàng. Chắc là tiền nào của nấy ko mua lại lần sau! 0:04"
30,packaging,1,"khong co chong soc","Đóng gói lỏng lẻo không có chống sốc. Hàng giao thì nhìn trầy xước, bẩn nhìn như hàng tồn kho. Không ngờ mua ở Mall mà còn giao hàng như này. 0:15"
31,packaging,1,"hop vo","Phù hợp với loại da: dang geal dungf bị loãng ko như loại sữa Mua có quà đắt hơn - vận chuyển bị bể shopee ko Cho hoàn hàng- quá thất vọng dạng gel dùng bị loãng ko thích"
31,seller_service,1,"thai do","Công dụng: Khá ổn Mùi hương: Thơm Kết cấu: Tốt Xin lỗi shop vì đánh giá này, sp tốt nhưng mình xin đánh giá về bên vận chuyển. Shipper thái độ rất láo toét, thiếu học. Shipper không hề gọi 1 cuộc nào (k có cả cuộc gọi nhỡ) nhưng lại báo là không liên hệ được với người nhận. Không biết là shipper gọi cho ai. Xong nói chuyện kiểu bố đời với khách."
31,seller_service,1,"khong tra loi","Mua ở shop này mà vẫn mua phải hàng giả Sữa tắm bên trong toàn nước Nhắn tin cho shop thì ko trả lời Quá thất vọng 2 b9wiek1d1s"
31,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài. Bóc ra bục hết. Quá thất vong cho sp của nhãn hang lớn 0:12"
32,packaging,2,"dong goi so sai; goi so sai","Hàng bị vỡ ko quấn bọc chống sốc đòng gói sơ sài. Nát hết hàng vỡ chảy tùm lum 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 0:32"
32,packaging,2,"dong goi so sai; goi so sai","Đặt Thảo 3 cặp dược Hoa Sen thì giao tất cả Matcha khổ qua. Lại còn đóng gói sơ sài không bọc chống sốc gì hết 1 minhchau.bibi"
33,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài nếu vận chuyển đi xa chắc chắn sẽ bị đổ. Shopee mall mà làm ăn bát nháo. Mng biết tại sao phải làm vỏ đục không? Bởi vì như vậy sẽ không thể nhìn thấy dung tích bên trong. Chai không hề đầy mà chỉ có phân nửa thôi. Làm ăn lươn lẹo. Mng nên cân nhắc khi mua sản phẩm này nhé!!!!!!!!! 2 d*****1"
33,packaging,1,"hop vo","Công dụng: không có tác dụng trị mụn Mùi hương: ổn Phù hợp với loại da: hơi tẩy mạnh Tẩy mạnh quá với lại không có trị mụn nha, má cay 0:06 1 kimloan_1522"
34,packaging,1,"hop vo","Công dụng: làm sạch Mùi hương: matcha Phù hợp với loại da: mọi loại da Không biết có phải do đơn ở nội thành hay không mà không thấy bọc chống sốc cho mình, hộp giao đến móp méo, may không bị vỡ, shop nên lưu ý hơn vấn đề này nhé, đã dùng sản phẩm mấy lần nhưng lần này mua hàng hơi thất vọng ạ 🥲 0:05"
35,packaging,2,"hop vo; khong co chong soc","Phù hợp với loại da: mọi loại da Mùi hương: nhẹ Công dụng: làm sạch cơ thể Đã mua hàng của shop rất nhiều lần nhưng lần này thực sự thật vọng,rất ít khi mình đánh giá 1🌟cho các shop mà mình đã mua,quà tặng kèm thì thiếu,có thể do hết hàng gì đó mình bỏ qua được,nhưng còn về cách đóng gói,theo như mình biết thì địa chỉ shop ở Bninh và mình cũng ở Bninh,mặc dù khoảng cách k quá xa nhưng mình không hài lòng về cách đóng gói sp của shop,quá sờ sài,không có chống sốc bên trong,vỏ hộp bên ngoài dán ẩu làm vỏ hộp bị rách sản phẩm có nguy cơ bị rơi ra ngoài,mong shop đọc được đánh giá này của em và chú ý hơn ạ 0:46"
36,packaging,1,"hop vo","Mùi hương: RẤT RẤT RẤT KHÓ NGỬI Công dụng: làm sạch Phù hợp với loại da: mọi loại da Mùi rất chi là HOÁ HỌC, khó ngửi cực kỳ. Mọi lần là dùng hoa sen với khổ qua mùi rất dễ ngửi. Lần này mua thấy có loại mới nên muôn thử xem sao, ai ngờ lại k ưng, giờ làm gì cho hết chai to như thế này giờ. Thấy mn bảo thơm lắm nhưng mà mk dùng nó cứ hắc hắc lợ lợ kiểu gì ấy, kiểu muốn làm cho có mùi cà phê nhưng nó k ra đc mùi cà phê. Lần này mua thất vọng về sản phẩm cực kỳ 😞 1 roronoak317"
37,packaging,1,"hop vo","Phù hợp với loại da: da mụn Mùi hương: thơm Công dụng: giảm mụn tắm xong v nè tr, hơi rích"
37,packaging,1,"hop vo","Phù hợp với loại da: sản phẩm bóc bẩn Sản phẩm giao mà bẩn, xấu xí Bóc hàng khuyến mãi ra quá xấu bẩn Hàng công ty mà nhận thất vọng 0:10"
38,packaging,1,"hop vo","Công dụng: chưa dùng Mùi hương: chưa dùng Phù hợp với loại da: chưa dùng Cầm thấy nhẹ xem thử thì đc nửa chai.."
38,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài k có cả nổi cái chống sốc.Thân chai trầy xước đen bẩn,quá thất vọng 0:12"
39,packaging,1,"hop vo","Mùi hương: xx Phù hợp với loại da: xx Công dụng: xx ❌❌❌❌❌❌❌❌❌❌❌❌❌❌Mua tràm trà muối hồng mà shop giao rau má muối hồng làm ăn kiểu gì chả hiểu,Nhắn tin shop thì shop nói hết hàng cũ nên giao sản phẩm mới nếu tôi cần mua sản phẩm mới thì đã Chọn sản phẩm mới để mua rồi mắc gì chọn mẫu cũ để mua , rồi hết hàng ko dám ib vs khách hàng 1 câu à ❌❌❌❌❌❌❌❌❌❌❌❌❌❌❌"
39,packaging,1,"hop vo","Công dụng: FAke Mùi hương: fake Phù hợp với loại da: fake Shopee mall Kiểu gì mà chất trong suốt thế này? Mình mua ở chỗ khác sữa tắm có mùi rất thơm và màu sữa, ở đây trong suốt. Tới hôm nay kiểm tra mới biết có bạn bị giống mình. Kinh khủng thật chứ 😫 5 cnglhng495"
41,packaging,1,"dong goi te","Sản phẩm: Hàng lỗi hoặc bị hư hỏng Đóng gói tệ tới mức không còn gì để nói, không có chống xốc, hộp carton là loại mỏng siêu mỏng. Hộp giao đến thì nhàu nát như sắp rách ra luôn vậy. Shipper SPX thì quăng hàng mạnh qua cổng, hàng rơi từ độ cao 2m xuống tới độ chai sữa tắm thành như hình Đang cần gấp mà tình trạng thế này không biết nên hoàn hay nên giữ nữa"
42,packaging,1,"hop vo","Mùi hương: thơm Phù hợp với loại da: tốt Công dụng: ... Đóng hàng tệ đổ tràn lan"
43,packaging,1,"hop vo","Mùi hương: không thơm Phù hợp với loại da: làm khô da Mùi hắc, ít tạo bọt, khô da kinh khủng, thấy shopee mall mà chắc fake sao á mn... 0:05"
43,packaging,1,"goi hang so sai","gói hàng sơ sài , giao sai hàng tặng , shop lớn làm gì mà kém vậy , giao lại cho mình hàg tặng đi"
43,packaging,1,"dong goi te","Đóng gói tệ. Vận chuyển ko hiểu sao mà móp cả chai sữa tắm 0:04"
43,packaging,1,"hop vo","Phù hợp với loại da: không phù hợp với da khô Mùi hương: mùi như kẹo cà phê Mùi cà phê không thích như tưởng tượng, kiểu ùi kẹo cà phê rất rất ngọt ý. Dùng lên da không thích chút nào, dòng này dùng chán nhất trong tất cả các dòng luôn đó ạ!"
44,packaging,1,"hop vo","Phù hợp với loại da: da mụn Mùi hương: khổ qua Công dụng: ngăn mụn Giao hàng nhanh ....chất lượng khá tốt.....nhưng chưa gặp lần nào như lần này....hai chai giao cùng đơn mà 1 chai ít 1 chai đầy... Nt shop bảo đủ hàng mà về cân đc 680g 😀"
45,packaging,1,"hop vo","Mùi hương: như thuốc tẩy í Phù hợp với loại da: da cực kỳ khô với nẻ Mùi như thuốc tẩy í bình thường mình mua ngoài cửa hàng mình thấy ổn lắm thấy trên gian hàng này bán rẻ hơn không biết có phải chính hãng không vì bây giờ hàng giả nhiều lắm không nên mua các bạn nhá 0:11"
45,price_value,1,"gia cao","Đơn hàng sale giá rẻ thì giam đơn để hủy ko giao hàng, đặt lại đơn khác giá cao hơn thì cho đơn đi liền, đánh giá 1 sao cho chất lượng dịch vụ của shop. Quá tệ"
45,shipping_delivery,1,"giao hang cham","Giao hàng chậm, ko có túi bọc chống sốc, ko có quà tặng như đã ghi. Lần đầu tiên trải nghiệm tệ như vậy 0:09"
46,packaging,1,"hop vo","Mùi hương: không thơm lắm Phù hợp với loại da: không nhạy cảm Ngứa, mùi lạ"
46,wrong_missing_item,2,"giao thieu; thieu hang","Phù hợp với loại da: đúng Công dụng: tắm Mùi hương: thơm Giao thiếu hàng có clip quay bằng chứng rõ ràng nhưng vẫn không giải quyết. Trả lời vô trách nhiệm 1 u9v8ge9fw4"
47,packaging,1,"hop vo","Phù hợp với loại da: vag Công dụng: sach Mùi hương: mùi chua Ai khen bước vô, mùi chua k thơm tý nào shop này nổi tiếng mà cái vỏ sửa tắm như tồn kho mấy năm vậy"
47,wrong_missing_item,1,"giao thieu","Đơn hàng thì giao thiếu quà tặng, chai thì móp như này luôn. Thất vọng thật sự"
47,wrong_missing_item,1,"giao nham","Quá tệ khi 2 lần mua hàng của shop. Lần đầu mua thì giao nhầm hết toàn bộ hàng phải hoàn hàng lại. Lần 2 thì mua hàng bị đổ hết ra. Làm việc quá quá vô trách nhiệm. Thật sự đó ạ. Mình để ảnh ở đây rồi mọi người tự cân nhắc nhé. Mua ở shop uy tín bên ngoài thì giá cũng tương đương nhưng gói hàng rất cẩn thận bằng chống sốc. Cùng tiền đấy thì không đáng nếu shoppe vẫn gói hàng cẩu thả và vô trách nhiệm như thế 0:22"
48,packaging,1,"hop vo","Mùi hương: chua biet Phù hợp với loại da: ok Công dụng: ok Hàng đóng gói về đến tay còn đúng cái chai, vỏ thì rách như cái lá Vỏ chai thi méo, nhưng may ko ảnh hưởng nên vẫn nhận hàng 0:07"
48,seller_service,1,"khong tra loi","thấy khuyến mãi hoá đơn 199k tặng 1 chai sữa tắm,mình phải tách làm 3 đơn hàng. Vậy mà lúc giao hàng shop gom lại thành một đơn hàng giao một lần làm mình phải chịu phí vận chuyển 3 lần mà lại ko gởi kèm hàng khuyến mãi nhắn tin hỏi thì shop ko trả lời. Mua mall ở hãng lớn mà mất uy tín quá đi. 2 vhimcut"
49,packaging,2,"dong goi so sai; goi so sai","Đặt hành thêm sản phẩm quà tặng mà cũng như không. Gửi quà con thiếu. Như vậy mà lên live hướng dẫn thêm giỏ hàng nhận quà để làm gì vậy shop. Chán thiệt sự. Đóng gói sơ sài 0:13"
49,packaging,3,"dong goi te; hop rach; hop vo","Sản phẩm: ổn, trị mụn tốt, hợp với tuỳ người sử dụng Bao bì: tệ, phần sữa tắm còn lại trong vòi păm ko ra hết bị rỉ ra do cấu trúc và thiết kế của vòi ko cho ra hết được mà chỗ còn lại vòi cũng ko giữ được mà bị rỉ ra rất bẩn Đóng gói: cực kì tệ, lần 1 thì chỉ có 1 miếng bóng khí đến tay nổ mất 1 nửa, hộp rách, thiếu sản phẩm hoặc do đóng gói tệ quá nên sp bị rơi, lần 2 ko thèm có cả chống sốc, may mắn thùng nát nhưng ko thủng, đủ sản phẩm"
49,packaging,2,"dong goi so sai; goi so sai","Đóng gói sơ sài bị đổ hết ra thùng.lần này là lần t2 mình gặp trường hợp shop đóng gói sơ sài rồi. Để 2 miếng chống sóc bên trên và dưới là xong.không dán băng dính ở vòi.sp mail mà chán quá 0:04"
50,price_value,1,"gia cao","Lỡ ấn nhầm mua vì ko có quà tặng mà shoppe ko cho huỷ đơn. Gói hàng sơ sài. Nếu có quà chắc chắc bị bục hoặc mất. Lúc nhận hàng hộp đã bục hết rồi. Chất lượng sp 5 * nhưng chất lượng phục vụ khách hàng quá kém. Này ko phải do shop mà do shoppe lên đơn kho shop ko huỷ được. Nhận hàng vừa giá cao vừa ko vó quà. Khỏi hoàn vì giao quá lâu rồi đợi hoàn thì khi nào mới dc hoàn tiền nên nhận cho nhanh"
50,packaging,1,"hop vo","Phù hợp với loại da: k bị kích ứng Công dụng: bình thường Mùi hương: mùi cafe, k thơm, k lưu hương Sản phẩm: Sản phẩm chất lượng kém Sd thấy k lên bọt nhiều, mùi hương bình thường, tắm ra là thấy k còn mùi, k biết phải hàng thật k nữa"
50,packaging,1,"hop vo","Công dụng: sạch da Phù hợp với loại da: mọi loại da Mùi hương: thơm Nhận hàng trong tình trạng chai sữa tắm khuyến mại bị đổ, mình mang đi rửa nên k chụp ảnh. Cảm thấy k vui. Mong shop gói hàng cẩn thận hơn 0:11"
