row_index,old_sentiment,new_sentiment,reason,review_text,cleaned_review,issue
631,positive,neutral,neutral_or_mild_mixed,"Đóng gói hơi móp méo , nhưng dùng thấy OK, ko biết về sau sẽ ntn",đóng gói hơi móp méo nhưng dùng thấy ok khong biết về sau sẽ ntn,product_quality
635,neutral,positive,received_enough_or_matches_description,"Đã nhận được hàng rồi đủ số lượng đúng màu sắc đúng mô tả công việc của mình, hai camera không nhìn ngược dc",đã nhận duoc hàng rồi đủ số lượng đúng màu sắc đúng mô tả công việc của mình hai camera khong nhìn ngược duoc,product_quality
658,negative,neutral,neutral_or_mild_mixed,"Độ mạnh: ổn Thời lượng pin: bình thường Chất liệu: cũng được Sản phẩm khá tốt, chất liệu cứng cáp, có 2 cấp độ, mát vừa, mát mạnh, thời lượng pin thì ổn, mà hơi thất vọng tại vì cái đầu quạt không xoay, di chuyển được, cứng đơ luông ắk 0:26",độ mạnh ổn thời lượng pin binh thuong chất liệu cũng duoc san pham khá tốt chất liệu cứng cáp có 2 cấp độ mát vừa mát mạnh thời lượng pin thì ổn mà hơi thất vọng tại vì cái đầu quạt khong xoay di chuyển duoc cứng đơ luông ắk 0 26,product_quality
661,negative,neutral,neutral_or_mild_mixed,"Độ mạnh: ok Thời lượng pin: đang kiểm chứng Chất liệu: tạm ổn Cũng may còn xài được,hàng vận chuyển mấy a shiper ném mạnh móp méo hết trơn 0:17",độ mạnh ok thời lượng pin đang kiểm chứng chất liệu tạm ổn cũng may còn xài duoc hàng vận chuyển mấy a shiper ném mạnh móp méo hết trơn 0 17,product_quality
676,negative,neutral,neutral_or_mild_mixed,"Vừa mới nhận dc. Quạt , máy bị trầy xước tùm lum. Chưa sử dụng nhưng nhận hàng như ko phải đồ mới hơi thất vọng .",vừa mới nhận duoc quạt máy bị trầy xước tùm lum chua sử dụng nhưng nhận hàng như khong phải đồ mới hơi thất vọng,product_quality
679,negative,neutral,neutral_or_mild_mixed,"Hai con ốc này ko vặn cứng đc, nên cái chụp sắt phía sau rất lỏng lẻo, ko chắc chắn. Shop ko kiểm tra hàng trước khi giao.",hai con ốc này khong vặn cứng duoc nên cái chụp sắt phía sau rất lỏng lẻo khong chắc chắn shop khong kiểm tra hàng trước khi giao,product_quality
680,negative,neutral,neutral_or_mild_mixed,"Vận chuyển bị móp, lồng quạt mềm, dễ móp, cánh cọ xè xè, motor bung óc, trục lệch như clip. Đợi hàng về r đi sửa thêm 50k. Nhắn shop rep đúng 3 dòng như ảnh. Chấm hỏi! Nhưng công tâm thì quạt có mát, sd tạm ổn. 0:12",vận chuyển bị móp lồng quạt mềm dễ móp cánh cọ xè xè motor bung óc trục lệch như clip đợi hàng về r đi sửa thêm 50k nhắn shop rep đúng 3 dòng như ảnh chấm hỏi nhưng công tâm thì quạt có mát sd tạm ổn 0 12,product_quality
705,negative,neutral,neutral_or_mild_mixed,Tính năng nổi bật: pin Chất lượng sản phẩm: 8/10 Lổi con ốc dài ngắn bị cọ vào cánh quạt trc khi ráp ngta nên test hoat độg kỷ rồi giao cho khách hàng. Shop làm ko chuyên nghiệp rồi. Hàg chưa sài chưa biết độ bền nhưg tui tự chế lại pass ốc để cân bằg cánh quạt rất phiền phức khi mua hàg mới mà lại chế cháo thêm. Chán cách bốc hàg cho khách quá. Ảnh mang tính chất minh hoạ.,tính năng nổi bật pin chất lượng san pham 8 10 lổi con ốc dài ngắn bị cọ vào cánh quạt trc khi ráp ngta nên test hoat độg kỷ rồi giao cho khách hàng shop làm khong chuyên nghiệp rồi hàg chua sài chua biết độ bền nhưg tui tự chế lại pass ốc để cân bằg cánh quạt rất phiền phức khi mua hàg mới mà lại chế cháo thêm chán cách bốc hàg cho khách quá ảnh mang tính chất minh hoạ,product_quality
710,neutral,negative,clear_negative_issue,"Chất lượng sản phẩm: pin yếu, sạc đầy mà đang quạt hụt hơi, xong lên lại yếu Tạm được",chất lượng san pham pin yếu sạc đầy mà đang quạt hụt hơi xong lên lại yếu tạm duoc,product_quality
713,positive,negative,clear_negative_issue,Tính năng nổi bật: ok Đúng với mô tả: ok Chất lượng sản phẩm: quạt thì ok nhưng củ sạc bị gãy đầu chui chui sạc bị gãy,tính năng nổi bật ok đúng với mô tả ok chất lượng san pham quạt thì ok nhưng củ sạc bị gãy đầu chui chui sạc bị gãy,product_quality
725,neutral,negative,clear_negative_issue,"Độ mạnh: tốt Thời lượng pin: pin 10 cell nhưng bật chế độ thường chỉ dùng được tầm 2 tiếng 30p Chất liệu: ổn Pin yếu, không như kì vọng 0:12",độ mạnh tốt thời lượng pin pin 10 cell nhưng bật chế độ thường chỉ dùng duoc tầm 2 tiếng 30p chất liệu ổn pin yếu khong như kì vọng 0 12,product_quality
727,negative,neutral,neutral_or_mild_mixed,Quạt mạnh nhưng giao về là thùng giấy carton bình thường không phải thùng của quạt nên chả biết nhãn mác xuất xứ gì cả. nhìn cuc pin cũng chả biết có phải 10 cell không. Mỗi lần sạc pin phải tháo ra khá phiền vì nó nặng 0:05,quạt mạnh nhưng giao về là thùng giấy carton binh thuong khong phải thùng của quạt nên chả biết nhãn mác xuất xứ gì cả nhìn cuc pin cũng chả biết có phải 10 cell khong mỗi lần sạc pin phải tháo ra khá phiền vì nó nặng 0 05,packaging
738,negative,neutral,neutral_or_mild_mixed,"Đúng với mô tả: cx cx Chất lượng sản phẩm: tạm 3/5 làm bằng nhựa ghép đép lại nhìn hơi mất thẩm mĩ Ờm so với giá cx chấp nhận, quên đọc mô tả nên nhân về hơi bất ngờ tại nó hơi nhỏ vs nút bấm hơi mệt nói chung so vs giá thì như v cx ok 0:15 1 tc67141avd",đúng với mô tả cx cx chất lượng san pham tạm 3 5 làm bằng nhựa ghép đép lại nhìn hơi mất thẩm mĩ ờm so với giá cx chấp nhận quên đọc mô tả nên nhân về hơi bất ngờ tại nó hơi nhỏ vs nút bấm hơi mệt nói chung so vs giá thì như v cx ok 0 15 1 tc67141avd,product_quality
750,neutral,negative,clear_negative_issue,"Chất lượng sản phẩm: bình thường Đúng với mô tả: đúng Sức gió tạm, kh ồn to nhưng pin hao quá nhanh. 100% pin dùng đc trong 1h15p :)))? 0:35",chất lượng san pham binh thuong đúng với mô tả đúng sức gió tạm khong ồn to nhưng pin hao quá nhanh 100 pin dùng duoc trong 1h15p 0 35,product_quality
773,negative,neutral,neutral_or_mild_mixed,"Đúng với mô tả: Đúng Chất lượng sản phẩm: K bt K cs đây đeo cổ , K có miếng thơm như đánh giá",đúng với mô tả đúng chất lượng san pham khong binh thuong khong cs đây đeo cổ khong có miếng thơm như đánh giá,wrong_missing_item
786,negative,neutral,neutral_or_mild_mixed,"Quạt bật lên có kêu rè rè do ma sát với dây điện, dây điện dán bằng súng bằng keo không chắc lắm nhưng có thể tự dán lại. Quạt có năm chế độ, cũng mát không đến nỗi tệ. Độ hoàn thiện vừa phải nhưng với giả cả thế này thì cũng bình thường.",quạt bật lên có kêu rè rè do ma sát với dây điện dây điện dán bằng súng bằng keo khong chắc lắm nhưng có thể tự dán lại quạt có năm chế độ cũng mát khong đến nỗi tệ độ hoàn thiện vừa phải nhưng với giả cả thế này thì cũng binh thuong,product_quality
795,negative,neutral,neutral_or_mild_mixed,"Giao hàng không nhanh lắm lúc nhận thì hộp ở trong móp méo hết cả rồi may là chưa ảnh hưởng đến quạt, gió cũng khá yếu dù đã bật cấp 5, đúng là tiền nào của nấy vẫn nên đầu tư vào 1 chiếc chất lượng cao nếu muốn dùng lâu dài.",giao hàng khong nhanh lắm lúc nhận thì hộp ở trong móp méo hết cả rồi may là chua ảnh hưởng đến quạt gió cũng khá yếu dù đã bật cấp 5 đúng là tiền nào của nấy vẫn nên đầu tư vào 1 chiếc chất lượng cao nếu muốn dùng lâu dài,product_quality
796,neutral,negative,clear_negative_issue,Pin yếu mới đến 19% pin đã hết,pin yếu mới đến 19 pin đã hết,no_issue
821,neutral,negative,clear_negative_issue,Chất liệu: chat lieu on ap Giá đỡ: gió k mạnh lắm pin nhanh hết Kích thước: nói chung so vs giá này thì k đồi hỏi nhìu,chất liệu chat lieu on ap giá đỡ gió khong mạnh lắm pin nhanh hết kích thước nói chung so vs giá này thì khong đồi hỏi nhìu,product_quality
843,negative,neutral,neutral_or_mild_mixed,đặt hồng giao xanh đen???:)))),đặt hồng giao xanh đen,product_attribute
854,negative,neutral,neutral_or_mild_mixed,"Chất liệu: nhựa Giá đỡ: mức gió vừa phải chỉ mát mát ,gió ko mạnh lắm Kích thước: dễ cầm nhưng gió mạnh nên hơi thiếu tiện nghi Tạm dc 0:38",chất liệu nhựa giá đỡ mức gió vừa phải chỉ mát mát gió khong mạnh lắm kích thước dễ cầm nhưng gió mạnh nên hơi thiếu tiện nghi tạm duoc 0 38,product_quality
863,neutral,negative,clear_negative_issue,"Màu sắc: ổn Đúng với mô tả: 80% Chất liệu: khá thô, không co dãn, nhìn hơi xù xù cũ cũ size nhỏ, chật ních dù bình thường mua cùng size mặc thoải mái, nên mua loại khác giá chỉ nhỉnh hơn xíu nhưng thấy ok hơn nhiều 0:05",màu sắc ổn đúng với mô tả 80 chất liệu khá thô khong co dãn nhìn hơi xù xù cũ cũ size nhỏ chật ních dù binh thuong mua cùng size mặc thoải mái nên mua loại khác giá chỉ nhỉnh hơn xíu nhưng thấy ok hơn nhiều 0 05,product_attribute
864,negative,neutral,reward_or_spam_neutral,Màu sắc: xám Chất liệu: k biết Đúng với mô tả: from quá nhỏ 😭 Áo quá bé k mặc nổi. Mặc k ôm. Mặc lòi 2 bên dia nách quá nhiều. Che đc xíu ngực thôi à. Quán chán 😩😩😩😩 nhận xu nhậnnn xu nhận xuuu 0:10,màu sắc xám chất liệu khong biết đúng với mô tả from quá nhỏ áo quá bé khong mặc nổi mặc khong ôm mặc lòi 2 bên dia nách quá nhiều che duoc xíu ngực thôi à quán chán nhận xu nhậnnn xu nhận xuuu 0 10,product_attribute
870,negative,neutral,neutral_or_mild_mixed,"Đặt hai áo bra cùng kiểu nhưng chất lượng lại khác nhau tổng quan áo không được đẹp, vải thì cảm giác như giặt vài lần sẽ bị sải hết, một cái tạm được, trog khi cái còn lại cũng cùng 1 mẫu nhưng lại bị chảy xệ như là mặc rồi, đường may không chắc chắn mút che cũng lệch khá nhiều u so với 2 bên 1 k*****m",đặt hai áo bra cùng kiểu nhưng chất lượng lại khác nhau tổng quan áo khong duoc đẹp vải thì cảm giác như giặt vài lần sẽ bị sải hết một cái tạm duoc trog khi cái còn lại cũng cùng 1 mẫu nhưng lại bị chảy xệ như là mặc rồi đường may khong chắc chắn mút che cũng lệch khá nhiều u so với 2 bên 1 khong m,product_quality
876,negative,neutral,neutral_or_mild_mixed,"cũng đc mua 2c giao lộn hết 1c ròi, shop xin lỗi mà giải quyết bằng cách cho voucher giảm giá khi mua hoá đơn 99k, v là phải mua thêm he gì? là xin lỗi dữ chưa, làm tốn tiền đặt thêm 1c màu khác để mặc đồ",cũng duoc mua 2c giao lộn hết 1c ròi shop xin lỗi mà giải quyết bằng cách cho voucher giảm giá khi mua hoá đơn 99k v là phải mua thêm he gì là xin lỗi dữ chua làm tốn tiền đặt thêm 1c màu khác để mặc đồ,wrong_missing_item
878,negative,neutral,neutral_or_mild_mixed,"Áo lót hở lưng hình như không giống như trước, trước đây đã mua bên tipi áo khá dày dặn và form okay tuy nhiên đợt này khá thất vọng, áo mỏng và dây áo cũng lỏng lẻo",áo lót hở lưng hình như khong giống như trước trước đây đã mua bên tipi áo khá dày dặn và form okay tuy nhiên đợt này khá thất vọng áo mỏng và dây áo cũng lỏng lẻo,product_quality
879,neutral,positive,received_enough_or_matches_description,Màu sắc: không biết Đúng với mô tả: không biết Chất liệu: không biết Em mới làm combo mày môi mấy chị thấy shao ạ,màu sắc khong biết đúng với mô tả khong biết chất liệu khong biết em mới làm combo mày môi mấy chị thấy shao ạ,spam_irrelevant
893,negative,neutral,reward_or_spam_neutral,Đúng với mô tả: 4/10 lần đầu mua đồ mà thất vọng như này.đúng là của rẻ là của ôi thiu mà.hình ảnh chỉ mang tính chât minh họa,đúng với mô tả 4 10 lần đầu mua đồ mà thất vọng như này đúng là của rẻ là của ôi thiu mà hình ảnh chỉ mang tính chât minh họa,product_quality
911,negative,neutral,neutral_or_mild_mixed,"Dây áo siêu ngắn, còn k co dãn đc. Mình đã chỉnh hết cỡ rồi nhưng cảm giác 2 đoạn dây siết chặt vào vai, đây mới mặc thử chứ chưa nói mặc cả ngày :(( 0:22",dây áo siêu ngắn còn khong co dãn duoc mình đã chỉnh hết cỡ rồi nhưng cảm giác 2 đoạn dây siết chặt vào vai đây mới mặc thử chứ chua nói mặc cả ngày 0 22,product_attribute
937,negative,neutral,neutral_or_mild_mixed,Sản phẩm đúng nhưng bên vận chuyển thái độ vs mình làm lạc đơn của mình xog điện báo cáo nhưng lúc đó mình bận ko nghe máy dc . Lúc về mình thấy số lạ điện nên đã điện lại 2 lần ko ai nghe máy . Tí nữa 30p sau bên vận chuyện điện lại mắng mình bảo đơn hàng bị lộn có tí mà điện quài ? Rõ ràng trc đó mình có bt j đâu nếu shop giúp mình phản ánh vận chuyển mình sẽ đánh giá 5sao 🥰 1 h*****0,san pham đúng nhưng bên vận chuyển thái độ vs mình làm lạc đơn của mình xog điện báo cáo nhưng lúc đó mình bận khong nghe máy duoc lúc về mình thấy số lạ điện nên đã điện lại 2 lần khong ai nghe máy tí nữa 30p sau bên vận chuyện điện lại mắng mình bảo đơn hàng bị lộn có tí mà điện quài rõ ràng trc đó mình có binh thuong j đâu nếu shop giúp mình phản ánh vận chuyển mình sẽ đánh giá 5sao 1 h 0,shipping_delivery
941,negative,neutral,neutral_or_mild_mixed,Đúng với mô tả: đúng Nắp đậy không vừa dễ rớt phải dán băng keo nhưng chưa biết có giữ được không? 0:06,đúng với mô tả đúng nắp đậy khong vừa dễ rớt phải dán băng keo nhưng chua biết có giữ duoc khong 0 06,product_quality
959,negative,neutral,neutral_or_mild_mixed,"Vải nồi tưởng là cục tạ, ai ngờ đâu chỉ là cái vỏ, h bt bỏ gì vào để đc 2kg đây? Nắp tạ thì lỏng",vải nồi tưởng là cục tạ ai ngờ đâu chỉ là cái vỏ h binh thuong bỏ gì vào để duoc 2kg đây nắp tạ thì lỏng,product_attribute
