review_id,review_text,sentiment_label,issue_label,is_multi_topic,secondary_issue,comment_type,source,processed_text
60,Đúng với mô tả: ok Chất liệu: nhựa Màu sắc: nâu dép ok đi êm vừa chân nên mua đúng size chân thường đi hoặc rộng hơn xíu thôi,positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,đúng với mô tả ok chất liệu nhựa màu sắc nâu dép ok đi êm vừa chân nên mua đúng size chân thường đi hoặc rộng hơn xíu thôi
61,"Chất liệu: cao su Đúng với mô tả: giống hình Màu sắc: hồng Hình ảnh mang tính chất nhận xu dép đẹp , đi êm và rất nhẹ, sẽ ủng hộ shop tiếp nếu cần mua",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,chất liệu cao su đúng với mô tả giống hình màu sắc hồng hình ảnh mang tính chất nhận xu dép đẹp đi êm và rất nhẹ sẽ ủng hộ shop tiếp nếu cần mua
62,Chất liệu: cao su Đúng với mô tả: ok Màu sắc: hồng Tui thấy dép dá này oki ròi nhma đừng có mua màu hồng nếu da mấy bà k có trắng tui mang mà chân tui thành mày đí luoin á,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,chất liệu cao su đúng với mô tả ok màu sắc hồng tui thấy dép dá này oki ròi nhma đừng có mua màu hồng nếu da mấy bà k có trắng tui mang mà chân tui thành mày đí luoin á
63,"Độ êm: deps mang raats nhẹ và đi êm chân Chất liệu: chaats lieeuj nhựa cao su mềm dẻo Màu sắc: mauf sắc đa dạng, giống hình ảnh",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ êm deps mang raats nhẹ và đi êm chân chất liệu chaats lieeuj nhựa cao su mềm dẻo màu sắc mauf sắc đa dạng giống hình ảnh
64,"Độ êm: êm Chất liệu: cao su mềm Màu sắc: nhiều màu Dép đúng như mô tả,size khá chuẩn.giá cả cũng phải chăng.phù hợp đi trong nhà nhé",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,độ êm êm chất liệu cao su mềm màu sắc nhiều màu dép đúng như mô tả size khá chuẩn giá cả cũng phải chăng phù hợp đi trong nhà nhé
65,Độ êm: dep mang rat nhe di em chan thoai mai di trong nha Chất liệu: chat lieu cao su mem deo than thiên moi truong Màu sắc: mau sac đa dang giong hinh anh,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ êm dep mang rat nhe di em chan thoai mai di trong nha chất liệu chat lieu cao su mem deo than thiên moi truong màu sắc mau sac đa dang giong hinh anh
66,"Độ êm: dep di em giong mo ta Chất liệu: chat lieu mem Màu sắc: mau ghi dep Dép giống mô tả màu đẹp, đi êm chân, giá rẻ nên mua nhé. Lần sau sẽ ủng hộ shop",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ êm dep di em giong mo ta chất liệu chat lieu mem màu sắc mau ghi dep dép giống mô tả màu đẹp đi êm chân giá rẻ nên mua nhé lần sau sẽ ủng hộ shop
67,Dép ok cao su mềm dẻo rất dễ đi và êm chân màu hồng đẹp tươi tắm rất dẹp mn nên mua sẽ quay lại ửng hộ tiếp,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,dép ok cao su mềm dẻo rất dễ đi và êm chân màu hồng đẹp tươi tắm rất dẹp mn nên mua sẽ quay lại ửng hộ tiếp
68,"Đã nhận được hàng, hàng đóng gói sản phẩm cẩn thận. Đã sử dụng rất tốt, an tâm hơn khi vận hành trong gia đình. Shipper thân thiện 5 sao cho shop",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,đã nhận được hàng hàng đóng gói sản phẩm cẩn thận đã sử dụng rất tốt an tâm hơn khi vận hành trong gia đình shipper thân thiện 5 sao cho shop
69,Độ êm: nhẹ êm Chất liệu: nhựa Màu sắc: nâu đi nhẹ chân nhanh khô đẹp giá rẻ nên mua nha mọi người ơi giá rẻ ơi là rẻ luôn á,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ êm nhẹ êm chất liệu nhựa màu sắc nâu đi nhẹ chân nhanh khô đẹp giá rẻ nên mua nha mọi người ơi giá rẻ ơi là rẻ luôn á
70,"Chất liệu: nhựa Đúng với mô tả: đúng Màu sắc: nâu Đép rất đẹp , chất lượng vải dày dặn , mình săn giá còn rẻ hơn mua ở máy shop tương tự chỗ mình ở . Rất nên mua",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,chất liệu nhựa đúng với mô tả đúng màu sắc nâu đép rất đẹp chất lượng vải dày dặn mình săn giá còn rẻ hơn mua ở máy shop tương tự chỗ mình ở rất nên mua
71,"Độ êm: good Chất liệu: xop Màu sắc: trang dép đẹp đi êm, rẻ hơn ngoài chợ nhiều. lần sau sẽ ủng hộ shop thêm nè hêhheh 🫰🏻🫰🏻🫰🏻🫰🏻",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ êm good chất liệu xop màu sắc trang dép đẹp đi êm rẻ hơn ngoài chợ nhiều lần sau sẽ ủng hộ shop thêm nè hêhheh
72,Đúng với mô tả: đúng Chất liệu: cao su Màu sắc: nâu Rẽ đẹp mang êm chưng mềm mại đặc biệt bền nữa mình mua nhìu lần r ưng lắm mọi người nên mua nhé 🥰🥰🥰🥰🥰🥰🥰,positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,đúng với mô tả đúng chất liệu cao su màu sắc nâu rẽ đẹp mang êm chưng mềm mại đặc biệt bền nữa mình mua nhìu lần r ưng lắm mọi người nên mua nhé
73,Đúng với mô tả: dudsng Màu sắc: nâu đen nâu dne Chất liệu: nhựa doẻ thì phải Giá rẻ lắm rẻ bất ngơd chất lượng oke lắm nha,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,đúng với mô tả dudsng màu sắc nâu đen nâu dne chất liệu nhựa doẻ thì phải giá rẻ lắm rẻ bất ngơd chất lượng oke lắm nha
74,Độ êm: dep mang nhe em chan mau xinh nua Zâng is the one who wants it for me and the kids will have a good day at work tt,positive,no_issue,no,,free_text_review,shopee_real_scraped,độ êm dep mang nhe em chan mau xinh nua zâng is the one who wants it for me and the kids will have a good day at work tt
75,"Độ êm: dép msng rất nhẹ, đi êm chân, mang thoải mái trong nhà Chất liệu: nhựa cao su mềm dẻo dễ làm sạch Màu sắc: nhiều màu , phù hợp với mọi phong cách Đi trong nhà phù hợp, nên mua nha mn",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ êm dép msng rất nhẹ đi êm chân mang thoải mái trong nhà chất liệu nhựa cao su mềm dẻo dễ làm sạch màu sắc nhiều màu phù hợp với mọi phong cách đi trong nhà phù hợp nên mua nha mn
76,"Màu sắc: hong Chất liệu: nhua Đúng với mô tả: ok Mang êm chân , k trượt Mang thích lắm Mua sz rộng mang trong nhà cho thoai mái Nen mua nha ca nha",positive,no_issue,yes,size_fit,free_text_review,shopee_real_scraped,màu sắc hong chất liệu nhua đúng với mô tả ok mang êm chân k trượt mang thích lắm mua sz rộng mang trong nhà cho thoai mái nen mua nha ca nha
77,Dép tông đi trong nhà chất liệu nhựa mềm dẻo đi rất nhẹ và êm chân màu sắc đúng như quảng cáo dép rất ổn giá lại hạt dẻ hàng giao rất nhanh tặng shop 10 sao nhé,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,dép tông đi trong nhà chất liệu nhựa mềm dẻo đi rất nhẹ và êm chân màu sắc đúng như quảng cáo dép rất ổn giá lại hạt dẻ hàng giao rất nhanh tặng shop 10 sao nhé
78,Chất liệu: chawcs là nhựa cao su Màu sắc: màu đen Đúng với mô tả: đúng như mô tả Dép mềm êm đi vừa chân đi rất thích,positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,chất liệu chawcs là nhựa cao su màu sắc màu đen đúng với mô tả đúng như mô tả dép mềm êm đi vừa chân đi rất thích
79,"Chất liệu: ok Đúng với mô tả: ok Màu sắc: ok Dép mua cho ông bà nội iu của Thư á, dép đẹp lắm lun á chời mua lần 2 lun á mbg mua đi nha",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,chất liệu ok đúng với mô tả ok màu sắc ok dép mua cho ông bà nội iu của thư á dép đẹp lắm lun á chời mua lần 2 lun á mbg mua đi nha
80,"Chất liệu: nhua Màu sắc: nau Uiii săn được giá rẻ mà dép như vầy là quá ok, 10đ, êm nhẹ, mang trong nhà tuyệt vời luôn, mang ở ngoài cũng được. Sẽ ủng hộ shop tiếp ( số đo thì mình chỉ nhắm ước chừng thôi à)",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,chất liệu nhua màu sắc nau uiii săn được giá rẻ mà dép như vầy là quá ok 10đ êm nhẹ mang trong nhà tuyệt vời luôn mang ở ngoài cũng được sẽ ủng hộ shop tiếp số đo thì mình chỉ nhắm ước chừng thôi à
81,"Đúng với mô tả: đúng như shop giới thiệu, hàng đẹp đi chắc chắn, êm chân Màu sắc: nhã nhặn Chất liệu: nhựa bền dẻo Sản phẩm chất lượng",positive,no_issue,yes,damaged_defective,free_text_review,shopee_real_scraped,đúng với mô tả đúng như shop giới thiệu hàng đẹp đi chắc chắn êm chân màu sắc nhã nhặn chất liệu nhựa bền dẻo sản phẩm chất lượng
82,Độ êm: dép nhẹ và êm chân nha Chất liệu: chất liệu mềm dẻo Màu sắc: màu về giống hình ảnh đi trong nhà hay đi đâu đều được,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ êm dép nhẹ và êm chân nha chất liệu chất liệu mềm dẻo màu sắc màu về giống hình ảnh đi trong nhà hay đi đâu đều được
83,"Đúng với mô tả: ddunsg Màu sắc: nâu Chất liệu: phao Đi êm và nhẹ chân lắm, dép rất đẹp sẽ mua ủng hộ thêm vài chiếc để cho cả gia đình",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,đúng với mô tả ddunsg màu sắc nâu chất liệu phao đi êm và nhẹ chân lắm dép rất đẹp sẽ mua ủng hộ thêm vài chiếc để cho cả gia đình
84,"Màu sắc: xanh Chất liệu: Nhựa dẻo Đúng với mô tả: ok Dép dẻo nhưng hơi mỏng, thích hợp đi trong nhà. Giá tốt, shop giao hàng nhanh, đóng gói chắc chắn. OK",positive,packaging,yes,shipping_delivery,free_text_review,shopee_real_scraped,màu sắc xanh chất liệu nhựa dẻo đúng với mô tả ok dép dẻo nhưng hơi mỏng thích hợp đi trong nhà giá tốt shop giao hàng nhanh đóng gói chắc chắn ok
85,Chất liệu: nhua Màu sắc: ok Đúng với mô tả: ok Giao hàng nhanh . Giá rẻ . Dép đi êm mà có chống trơn . Đi thoải mái,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,chất liệu nhua màu sắc ok đúng với mô tả ok giao hàng nhanh giá rẻ dép đi êm mà có chống trơn đi thoải mái
86,"Chất liệu: dep xop Màu sắc: hong Đúng với mô tả: đung Shop đóng gói cẩn thận, dép đi khá là ok ạ! Đi dc tháng nay thấy dép ổn ạ",positive,no_issue,yes,packaging,free_text_review,shopee_real_scraped,chất liệu dep xop màu sắc hong đúng với mô tả đung shop đóng gói cẩn thận dép đi khá là ok ạ đi dc tháng nay thấy dép ổn ạ
87,Độ êm: nhe va em Chất liệu: xop Màu sắc: xam trang Nhẹ êm rẻ khi app mã giảm 20k cho đơn từ 0đ của shopee. Cảm ơn shopee sẽ đặt lại khi có mã ạ,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,độ êm nhe va em chất liệu xop màu sắc xam trang nhẹ êm rẻ khi app mã giảm 20k cho đơn từ 0đ của shopee cảm ơn shopee sẽ đặt lại khi có mã ạ
88,Chất liệu: xốp nhẹ tênh Màu sắc: xanh Đúng với mô tả: đúng mô tả Dép nhẹ đi êm chân lắm nha.tiếc mua mỗi một đôi.Sau sẽ quay lại mua ủng hộ shop tiếp,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,chất liệu xốp nhẹ tênh màu sắc xanh đúng với mô tả đúng mô tả dép nhẹ đi êm chân lắm nha tiếc mua mỗi một đôi sau sẽ quay lại mua ủng hộ shop tiếp
89,Độ êm: eme Chất liệu: nhiwja hah gif ddos Gaio àhng mậnh chất lượng tốt giá ca rohuf hợp sẽ ủng jooj những lần tiép theo shipper thân thiẹn dhwksn,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,độ êm eme chất liệu nhiwja hah gif ddos gaio àhng mậnh chất lượng tốt giá ca rohuf hợp sẽ ủng jooj những lần tiép theo shipper thân thiẹn dhwksn
90,"“Sản phẩm chất lượng vượt mong đợi, đóng gói cẩn thận, giao hàng nhanh chóng. Rất hài lòng và chắc chắn sẽ ủng hộ lâu dài!",positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,sản phẩm chất lượng vượt mong đợi đóng gói cẩn thận giao hàng nhanh chóng rất hài lòng và chắc chắn sẽ ủng hộ lâu dài
91,"Màu sắc: màu đen Đúng với mô tả: hàng đúng với mô tả Chất liệu: dầy dặn Hàng chất liệu dầy dặn, giá cả đúng với chất lượng, hợp lý để đi tromg nhà",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,màu sắc màu đen đúng với mô tả hàng đúng với mô tả chất liệu dầy dặn hàng chất liệu dầy dặn giá cả đúng với chất lượng hợp lý để đi tromg nhà
92,Shop giao hàng nhanh. Đóng gói cẩn thận.. dép nhẹ đi êm chân . Mà màu nhạt đặt màu xanh mà tưởng đâu màu trắng á,positive,no_issue,yes,shipping_delivery,free_text_review,shopee_real_scraped,shop giao hàng nhanh đóng gói cẩn thận dép nhẹ đi êm chân mà màu nhạt đặt màu xanh mà tưởng đâu màu trắng á
93,"Dép rất mềm, nhẹ chân bà dễ di chuyển trong nhà Màu xanh cốm nhạt rất đẹp. Mình mua mấy đôi hơn 100k mà đi không thích bằng đôi này có mấy chục",positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,dép rất mềm nhẹ chân bà dễ di chuyển trong nhà màu xanh cốm nhạt rất đẹp mình mua mấy đôi hơn 100k mà đi không thích bằng đôi này có mấy chục
94,Màu sắc: nhiều màu Chất liệu: nhựa mềm Đúng với mô tả: Đúng với mô ta Dép mềm nhẹ thích hợp đi trong nhà ai có nhu cầu mua thì nên mua nhé đi thích lắm,positive,no_issue,yes,material_comfort,free_text_review,shopee_real_scraped,màu sắc nhiều màu chất liệu nhựa mềm đúng với mô tả đúng với mô ta dép mềm nhẹ thích hợp đi trong nhà ai có nhu cầu mua thì nên mua nhé đi thích lắm
