page,review_text,cleaned_review,sentiment,issue
18,"Màu sắc: nâu đất Chất liệu: nhựa Đúng với mô tả: đúng Giá rẻ, dép mỏng nhẹ, màu nâu đất mang sạch sẽ, mang trong nhà hay đi ra ngoài đều đc, size 40 mang rộng rãi còn dư 1cm nên mn cứ đặt đúng size của mình 0:28",màu sắc nâu đất chất liệu nhựa đúng với mô tả đúng giá rẻ dép mỏng nhẹ màu nâu đất mang sạch sẽ mang trong nhà hay đi ra ngoài đều duoc size 40 mang rộng rãi còn dư 1cm nên moi nguoi cứ đặt đúng size của mình,positive,no_issue
18,"Chất liệu: xop Màu sắc: hong Đúng với mô tả: dung voi mo ta đã nhận được hàng, chất lượng tốt, giao hàng nhanh chóng, sẽ ủng hộ thêm 0:05",chất liệu xop màu sắc khong đúng với mô tả dung voi mo ta đã nhận duoc hàng chất lượng tốt giao hàng nhanh chóng sẽ ủng hộ thêm,positive,no_issue
18,"Đúng với mô tả: đúng Chất liệu: mềm , đi êm Màu sắc: đen Dép đi êm lắm, nhẹ đi thik Phù hợp đi trong nhà,đi ra ngoài cng dc 0:06",đúng với mô tả đúng chất liệu mềm đi êm màu sắc đen dép đi êm lắm nhẹ đi thik phù hợp đi trong nhà đi ra ngoài cng duoc,positive,no_issue
18,"Sản phẩm nhận được đúng như mô tả. Chất lượng tốt, dùng ổn, màu sắc/kiểu dáng giống hình. Shop đóng gói chắc chắn, giao nhanh. Rất hài lòng, sẽ quay lại ủng hộ",sản phẩm nhận duoc đúng như mô tả chất lượng tốt dùng ổn màu sắc kiểu dáng giống hình shop đóng gói chắc chắn giao nhanh rất hài lòng sẽ quay lại ủng hộ,positive,no_issue
18,"Độ êm: ok Chất liệu: ok Tết này em có cắm hoa lan hồ điệp theo yêu cầu🪻 Có size to-nhỏ✅ Giá cả hạt dẻ,ib đặt em làm trước nhé mn🥰 (Hoa giả,để được lâu,đầu tư 1 lần đẹp mãi nha mn) 0:08",độ êm ok chất liệu ok tết này em có cắm hoa lan hồ điệp theo yêu cầu có size to nhỏ giá cả hạt dẻ ib đặt em làm trước nhé moi nguoi hoa giả để duoc lâu đầu tư 1 lần đẹp mãi nha moi nguoi,positive,no_issue
19,"Độ êm: tôi thấy dép rất nhẹ và đi êm chân cả ngày. Chất liệu: chất liệu nhựa cao su mềm dẻo, dễ vệ sinh và thân thiện môi trường. Màu sắc: có nhiều màu để lựa chọn nhưng tôi chọn màu hồng và xanh. Hàng như hình, shop giao đúng mẫu, đóng gói cẩn thận, dép nhiều màu sắc dạng màu pastel rất nhẹ nhàng, rẻ, không trơn trượt 0:08 1 t*****7",độ êm tôi thấy dép rất nhẹ và đi êm chân cả ngày chất liệu chất liệu nhựa cao su mềm dẻo dễ vệ sinh và thân thiện môi trường màu sắc có nhiều màu để lựa chọn nhưng tôi chọn màu hồng và xanh hàng như hình shop giao đúng mẫu đóng gói cẩn thận dép nhiều màu sắc dạng màu pastel rất nhẹ nhàng rẻ khong trơn trượt,positive,no_issue
19,"Dép mềm, đi khá thích, giao hàng nhanh, đầy đủ, có mấy màu pastel đẹp lắm luôn nha, nói chung phù hợp với giá tiền^@%!<#& 0:04",dép mềm đi khá thích giao hàng nhanh đầy đủ có mấy màu pastel đẹp lắm luôn nha nói chung phù hợp với giá tiền,positive,no_issue
19,"Độ êm: tôi thấy dẹp rất nhẹ, đi êm chân cả ngày Chất liệu: chất liệu nhựa cao su mềm (xốp) Màu sắc: màu ghi đi nhìn sáng đẹp 0:05",độ êm tôi thấy dẹp rất nhẹ đi êm chân cả ngày chất liệu chất liệu nhựa cao su mềm xốp màu sắc màu ghi đi nhìn sáng đẹp,positive,no_issue
19,Đúng với mô tả: đúng mô tả Chất liệu: chất liệu shop siêu nhẹ Màu sắc: màu nâu Vì là có má giảm giá các thứ nên đôi dép chỉ có 10.000 và cũng thấy phù hợp với số tiền thôi tiền nào của đấy mà 0:04,đúng với mô tả đúng mô tả chất liệu chất liệu shop siêu nhẹ màu sắc màu nâu vì là có má giảm giá các thứ nên đôi dép chỉ có 10 000 và cũng thấy phù hợp với số tiền thôi tiền nào của đấy mà,positive,no_issue
19,"Độ êm: dép mang rất êm chân, thoải mái trong nhà Chất liệu: chất liệu nhựa cao su mềm dẻo, dễ vệ sinh Màu sắc: có nhìu màu đẹp, phù hợp với mọi phong cách 0:04",độ êm dép mang rất êm chân thoải mái trong nhà chất liệu chất liệu nhựa cao su mềm dẻo dễ vệ sinh màu sắc có nhìu màu đẹp phù hợp với mọi phong cách,positive,no_issue
19,Độ êm: OK Chất liệu: nhựa cao su. OK đã nhận được hàng shop giao hàng Nhanh và đúng mẫu... Nhưng mình cứ nghĩ nó giống với giày cỡ 40 của mình nên bấm nhầm 49-41 nên hơi rộng... Chiều dài của chân 23 phân. Thì cả nhà nên chọn 37-38 chuẩn... Không sao.Tặng shop 5* và sẽ còn quay lại ủng hộ shop tiếp lần sau... Chúc shop luôn luôn bận rộn với khách hàng và Năm Mới Phát Lộc và An Nhiên... 0:16,độ êm ok chất liệu nhựa cao su ok đã nhận duoc hàng shop giao hàng nhanh và đúng mẫu nhưng mình cứ nghĩ nó giống với giày cỡ 40 của mình nên bấm nhầm 49 41 nên hơi rộng chiều dài của chân 23 phân thì cả nhà nên chọn 37 38 chuẩn khong sao tặng shop 5 sao và sẽ còn quay lại ủng hộ shop tiếp lần sau chúc shop luôn luôn bận rộn với khách hàng và năm mới phát lộc và an nhiên,neutral,no_issue
20,"Màu sắc: xanh lá cây nhạt Dép đi trong nhà nhẹ, đẹp nha. Mang vào êm chân lắm. Giá săn sale đc giá tốt. Cám ơn anh shipper giao hàng thân thiện và dễ mến nữa 0:06",màu sắc xanh lá cây nhạt dép đi trong nhà nhẹ đẹp nha mang vào êm chân lắm giá săn sale duoc giá tốt cám ơn anh shipper giao hàng thân thiện và dễ mến nữa,positive,no_issue
20,"Chất liệu: không rõ Đúng với mô tả: đúng với mô tả Màu sắc: đặt 3 đôi đều giao đúng màu Sản phẩm phù hợp đi trong nhà, giá rẻ, sử dụng một thời gian (1 tháng) nhận thấy có giãn nhẹ. Nên mua 0:17",chất liệu khong rõ đúng với mô tả đúng với mô tả màu sắc đặt 3 đôi đều giao đúng màu sản phẩm phù hợp đi trong nhà giá rẻ sử dụng một thời gian 1 tháng nhận thấy có giãn nhẹ nên mua,positive,no_issue
20,"Màu sắc: nau Đúng với mô tả: đúng mẫu Sản phẩm đúng mẫu, đúng màu. Dép đi êm. Hình ảnh chỉ mang tính chất nhận xu thôi ạ. 0:04",màu sắc nau đúng với mô tả đúng mẫu sản phẩm đúng mẫu đúng màu dép đi êm hình ảnh chỉ mang tính chất nhận xu thôi ạ,neutral,no_issue
20,"Chất liệu: xốp Màu sắc: xanh Đúng với mô tả: mauf xanh Giao hàng nhanh. Sp phù hợp với giá tiền , đi êm chân. Cảm ơn shop 0:09",chất liệu xốp màu sắc xanh đúng với mô tả mauf xanh giao hàng nhanh san pham phù hợp với giá tiền đi êm chân cảm ơn shop,neutral,no_issue
20,"Shop giao hàng nhanh đóng gpis cẩn thận , dép mang rất êm chân , nhẹ , thiair mái , màu giống như hình ảnh , shippe vui vẻ",shop giao hàng nhanh đóng gpis cẩn thận dép mang rất êm chân nhẹ thiair mái màu giống như hình ảnh shippe vui vẻ,positive,no_issue
20,Chất liệu: xốp Màu sắc: xanh Đúng với mô tả: đúng Ghép đi nhẹ giao hàng nhanh nói chung là thấy ổn sẽ tiếp tục ủng hộ shop nếu có nhu cầu.. 0:04,chất liệu xốp màu sắc xanh đúng với mô tả đúng ghép đi nhẹ giao hàng nhanh nói chung là thấy ổn sẽ tiếp tục ủng hộ shop nếu có nhu cầu,positive,no_issue
1,Chất lượng sản phẩm: tốt Đã nhận được hàng hàng đúng như mô tả chất lượng tốt ae nên mua 0:57 1 khuyennguyen0301,chất lượng sản phẩm tốt đã nhận duoc hàng hàng đúng như mô tả chất lượng tốt ae nên mua,positive,no_issue
1,Chỉ xem được 1 máy. Nhắn tin hỏi mà shop ko hỗ trợ trả lời. Quá thất vọng Giao hàng nhanh.đóng gói cẩn thận. 0:07,chỉ xem duoc 1 máy nhắn tin hỏi mà shop khong hỗ trợ trả lời quá thất vọng giao hàng nhanh đóng gói cẩn thận,negative,seller_service
1,"Giao hàng nhanh, đóng gói cẩn thận,nhân viên giao hàng của Shopee thân thiện, dễ chiu, chất lượng phù hợp với giá, độ bền phải chờ thời gian sử dụng. Cảm ơn Shop!",giao hàng nhanh đóng gói cẩn thận nhân viên giao hàng của shopee thân thiện dễ chiu chất lượng phù hợp với giá độ bền phải chờ thời gian sử dụng cảm ơn shop,positive,no_issue
1,"Thời gian giao hàng nhanh, chất lượng sản phẩm tốt. Đã mua hàng của shop nhiều lần. Shop uy tín. Mọi người lên mua.",thời gian giao hàng nhanh chất lượng sản phẩm tốt đã mua hàng của shop nhiều lần shop uy tín mọi người lên mua,positive,no_issue
1,Chất lượng sản phẩm: tốt phết Tính năng nổi bật: 2 mắt Kenwood là một trong những cái tên khá quen thuộc tại thị trường âm thanh Việt Nam với nhiều dòng sản phẩm khác nhau phục vụ nhu cầu đa dạng của khách hàng. Vậy bạn có biết hãng loa Kenwood của nước nào sản xuất? Nguồn gốc xuất xứ ra sao? Chất lượng có tốt không,chất lượng sản phẩm tốt phết tính năng nổi bật 2 mắt kenwood là một trong những cái tên khá quen thuộc tại thị trường âm thanh việt nam với nhiều dòng sản phẩm khác nhau phục vụ nhu cầu đa dạng của khách hàng vậy bạn có biết hãng loa kenwood của nước nào sản xuất sao nguồn gốc xuất xứ ra sao sao chất lượng có tốt khong,positive,no_issue
1,"Tính năng nổi bật: chụp ảnh tự động khi có vật , người di chuyển Chất lượng sản phẩm: tạm Mua chưa được 1 tháng . Đã kết nối được , sử dụng rồi nhưng không hiểu sao lại ngoại tuyến mặc dù đã cắm vào ổ điện 0:37",tính năng nổi bật chụp ảnh tự động khi có vật người di chuyển chất lượng sản phẩm tạm mua chưa duoc 1 tháng đã kết nối duoc sử dụng rồi nhưng khong hiểu sao lại ngoại tuyến mặc dù đã cắm vào ổ điện,negative,product_quality
2,"Đóng gói sơ sài, khi giao về bị bung hồng ngoại, ăng ten, s.úng đ.ạn thạch huế nơi giao lưu chia sẻ cho anh em đam mê 0:05 1 67gjkgrzgb",đóng gói sơ sài khi giao về bị bung hồng ngoại ăng ten s úng đ ạn thạch huế nơi giao lưu chia sẻ cho anh em đam mê,negative,packaging
2,"Chất lượng sản phẩm: san pham ok Tính năng nổi bật: rất ok nhé Sản phẩm như hình ,giao đủ số lượng ,đóng gói cẩn thận ,nói chung rất ok, nhân viên giao thân thiện",chất lượng sản phẩm san pham ok tính năng nổi bật rất ok nhé sản phẩm như hình giao đủ số lượng đóng gói cẩn thận nói chung rất ok nhân viên giao thân thiện,positive,no_issue
2,"Sản phẩm không phải là Q18 góc rộng như shop đăng , mà là Q42D , shop xác nhận và gửi hàng nhanh, cảm ơn shop. 0:05",sản phẩm khong phải là q18 góc rộng như shop đăng mà là q42d shop xác nhận và gửi hàng nhanh cảm ơn shop,neutral,product_attribute
2,Sản phẩm này của shop bán hàng thì phải nói là cũng OK rồi nha 0:04,sản phẩm này của shop bán hàng thì phải nói là cũng ok rồi nha,neutral,no_issue
2,Ok. Thời gian giao hàng nhanh. Đáng tiền. Chất lượng tốt. Dễ cài đặt. Nhưng sợ nhất vấn đề bảo mật,ok thời gian giao hàng nhanh đáng tiền chất lượng tốt dễ cài đặt nhưng sợ nhất vấn đề bảo mật,positive,no_issue
2,"Tính năng nổi bật: không có gì nổi bật lắm Chất lượng sản phẩm: thời gian mới trả lời được Chất lượng hình ảnh cũng như giá tiền mua sản phẩm vậy thôi, rẻ tiền thì chất lượng hình ảnh cũng không được nét cho lắm. 0:07",tính năng nổi bật khong có gì nổi bật lắm chất lượng sản phẩm thời gian mới trả lời duoc chất lượng hình ảnh cũng như giá tiền mua sản phẩm vậy thôi rẻ tiền thì chất lượng hình ảnh cũng khong duoc nét cho lắm,negative,product_quality
3,Test đã mới có thể đánh giá chất lượng. Tuy nhiên chắc OK. 0:14 2 3b9rb6d3mv,test đã mới có thể đánh giá chất lượng tuy nhiên chắc ok,positive,no_issue
3,"Yoosee không phải là nhà sản xuất camera, nó chỉ là phần mềm điều khiển và nhiều nhà máy gia công Trung Quốc sản xuất theo phần mềm điều khiển này họ lấy tên yoosee. Chất lượng sẽ không đồng đều bởi nhiều nhà máy sản xuất đại trà hình ảnh cao nhất chỉ hd+ không sắc nét như các thương hiệu có tên tuổi cùng độ phân giải không được như quảng cáo 4k giá rẻ phù hợp người sử dụng không yêu cầu cao. Shop uy tín gửi nhầm thẻ và đổi lại nên vẫn cho 5 sao về dịch vụ",yoosee khong phải là nhà sản xuất camera nó chỉ là phần mềm điều khiển và nhiều nhà máy gia công trung quốc sản xuất theo phần mềm điều khiển này họ lấy tên yoosee chất lượng sẽ khong đồng đều bởi nhiều nhà máy sản xuất đại trà hình ảnh cao nhất chỉ hd khong sắc nét như các thương hiệu có tên tuổi cùng độ phân giải khong duoc như quảng cáo 4k giá rẻ phù hợp người sử dụng khong yêu cầu cao shop uy tín gửi nhầm thẻ và đổi lại nên vẫn cho 5 sao về dịch vụ,positive,wrong_missing_item
3,"Sản phẩm đúng mô tả của shop, chất lượng ok.Nhưng đóng gói chưa được an toàn lắm .",sản phẩm đúng mô tả của shop chất lượng ok nhưng đóng gói chưa duoc an toàn lắm,neutral,packaging
3,Tính năng nổi bật: đanh gia su Chất lượng sản phẩm: đánh giá sau Giao hang nhanh ship nhiết timhf lần sau ubgr ho cho dhkop 0:04,tính năng nổi bật đanh gia su chất lượng sản phẩm đánh giá sau giao hang nhanh ship nhiết timhf lần sau ubgr ho cho dhkop,neutral,no_issue
3,"Rất hài lòng, hình ảnh nét nhưng vì không thẻ nhớ nên sẽ phải mua gói lưu trữ đám mây. Lắp 1 cái ngoài trời đc 1 ngày, trời mưa thi thấy tịt, chưa kiểm tra lại nên tạm cho 4*",rất hài lòng hình ảnh nét nhưng vì khong thẻ nhớ nên sẽ phải mua gói lưu trữ đám mây lắp 1 cái ngoài trời duoc 1 ngày trời mưa thi thấy tịt chưa kiểm tra lại nên tạm cho 4 sao,negative,product_quality
3,"To, trông hơi thô, xem cam oki với tầm giá này, mỗi tội dây điện quá ngắn phải mua thêm dây về nối shop nên ghi rõ phần mô tả 0:08",to trông hơi thô xem cam oki với tầm giá này mỗi tội dây điện quá ngắn phải mua thêm dây về nối shop nên ghi rõ phần mô tả,neutral,no_issue
4,"Nhận được hàng, shop đóng gói kỹ có bọc chống sốc để bảo quản camera, mới sử dụng chưa biết chất lượng ra sao 0:04",nhận duoc hàng shop đóng gói kỹ có bọc chống sốc để bảo quản camera mới sử dụng chưa biết chất lượng ra sao,neutral,no_issue
4,"SP dùng ổn, cứ tưởng là camera này có đi chuyển theo chuyển động của người nhưng k phải.",san pham dùng ổn cứ tưởng là camera này có đi chuyển theo chuyển động của người nhưng khong phải,neutral,product_attribute
